date_open,index,open,high,low,close,volume,date_close,feature_ROC_2,feature_RROC_2,feature_ATR_2,feature_ADX_2,price change,feature_RSI_2,feature_ROC_4,feature_RROC_4,feature_ATR_4,feature_ADX_4,feature_RSI_4,feature_ROC_6,feature_RROC_6,feature_ATR_6,feature_ADX_6,feature_RSI_6,feature_ROC_8,feature_RROC_8,feature_ATR_8,feature_ADX_8,feature_RSI_8,feature_ROC_16,feature_RROC_16,feature_ATR_16,feature_ADX_16,feature_RSI_16,feature_ROC_32,feature_RROC_32,feature_ATR_32,feature_ADX_32,feature_RSI_32,feature_ROC_64,feature_RROC_64,feature_ATR_64,feature_ADX_64,feature_RSI_64
2023-02-21 06:00:00,1230,24946.44,25045.04,24923.34,25032.42,10204.55976,2023-02-21 07:00:00,0.49912090065979964,-5732.421627774644,107.91500000000087,99.41624614924334,87.04999999999927,50.0,0.4330035990875336,-50.53992298687224,118.39999999999964,99.69450157833404,46.373107286139266,0.7460902679200077,-407.6903936536692,139.95166666666591,87.83763527482326,47.298144131115734,1.050911763942275,-179.5123023909253,143.64499999999953,58.06185546255703,48.44964456614929,0.236441174319868,-49.55062294304993,148.1400000000001,41.35573240438253,35.074322255859,1.5927070387649511,243.64538415326652,191.57062499999995,40.80234151262696,38.664724289855364,0.3131229330373797,-114.56315996146564,166.94062500000013,-20.0288763760385,35.18553191350796
2023-02-21 07:00:00,1231,25033.02,25050.0,24936.99,24999.95,11468.50901,2023-02-21 08:00:00,0.24753576123535126,458.9385800919328,117.35499999999956,99.99525933928614,-32.469999999997526,42.1406787045558,0.3297357940222012,-49.97787956577202,104.8149999999996,99.70049132564789,41.18799165195056,0.6728508497753305,-1489.6257149226328,137.29999999999927,97.74115943713747,43.72183461054566,0.9509512772129636,-186.162365719,138.90249999999924,80.20683274051248,44.28431597142683,0.15480555575622112,-77.89412816598683,140.203125,43.13722765364677,34.94535287638742,1.9049952495668654,856.7267110627465,185.7265624999999,45.528942523863,40.925170068027214,0.3368512295829129,-114.63324524046597,167.19312500000012,-20.855743006947897,35.13062306658193
2023-02-21 08:00:00,1232,24999.77,25250.0,24627.44,24689.23,38341.94145,2023-02-21 09:00:00,-1.3168738200298402,-361.4802422768265,367.78499999999985,84.70675144209997,-310.72000000000116,0.0,-0.6148931430832949,-204.24305113584876,237.85000000000036,90.72779785267664,21.38891204668606,-0.29339424345885545,-36.19358284694473,201.52833333333305,89.44902481732782,21.97402915970393,0.17303109563395758,-164.29315712059852,196.9099999999994,71.6211138440959,25.886108509543803,-0.21849952981056742,-96.09479023384235,158.1556250000001,44.52307084198095,28.796034488777153,2.004573931319409,-2094.870930221929,196.7371874999999,50.615821357638374,37.956881947506425,0.25785651672047827,-114.83535667730101,175.99875000000014,-20.943083367440508,33.57356023097823
2023-02-21 09:00:00,1233,24689.66,24836.98,24555.55,24799.99,18067.19612,2023-02-21 10:00:00,-0.8836718596143212,-450.297625290853,451.9950000000008,67.33820025513398,110.76000000000204,20.81016082970106,-0.7055651604825353,-335.9190517529125,284.6750000000002,67.89386491522787,26.774136787536847,-0.5316320793813722,-158.63707022233672,220.54166666666666,78.12712569128848,28.3326814351243,-0.07685649464839184,-143.87948110515967,215.97374999999965,65.34155841174622,31.142264723176538,-0.2698563621776673,-105.61266628661255,166.713125,45.111707631532326,33.12105942825316,2.1484333632902253,-654.7760977524485,191.24531249999995,55.615692396978964,38.52197954105611,0.20971590738880774,-115.14611988859807,178.26968750000015,-20.574469326538132,33.91147824843242
2023-02-21 10:00:00,1234,24799.99,24806.98,24675.39,24702.72,13804.76634,2023-02-21 11:00:00,0.022945251951744794,-98.79961005226245,206.51000000000022,65.40796766347924,-97.27000000000044,34.74387527839659,-1.2686687272465358,-422.7198433966153,287.14750000000004,43.00529294684907,16.731623311882757,-0.8169083603428273,-188.1119625581853,227.40333333333365,67.55018381354513,26.02390750538906,-0.5295140905497986,-76.08280854060769,202.77374999999984,57.95834181251614,26.166251312998327,-0.435369488088444,-112.72452367489795,169.18374999999992,45.17572728549926,30.98175237520742,2.127023485799806,-447.37101016466977,188.1418749999999,53.75021333373191,36.74928217362114,0.12224845741430901,-115.61345889800836,176.62468750000016,-19.638531704188036,33.29395984508395
2023-02-21 11:00:00,1235,24703.2,24755.0,24561.58,24572.83,15964.9287,2023-02-21 12:00:00,-0.8395072880580168,-20.203581777390013,162.5049999999992,49.070230513347994,-129.88999999999942,0.0,-1.7277167509529678,-618.9755888894202,307.25,16.272703117206767,14.585198841190575,-1.3662099016267137,-248.91662853011428,243.9516666666665,53.35137802580436,20.477861631313715,-1.0962213176528457,362.7381172863492,206.0324999999998,49.959187454059915,22.32245412522765,-0.7839933427104206,-120.8229901444173,175.9699999999998,42.31803878020603,27.40282895518847,1.959462901024911,-367.0409628862598,189.05999999999995,52.226651295902755,34.80719498879375,0.031855373648514984,-116.26530289021981,177.04937500000017,-18.605165389443016,33.155286136536276
2023-02-21 12:00:00,1236,24572.83,24665.31,24488.0,24634.0,18496.93881,2023-02-21 13:00:00,-0.3213396441221872,2246.2305653711433,185.36499999999978,18.738574958834675,61.169999999998254,24.251675058478085,-0.6737122742006552,144.53746262163514,195.9375,5.5345801432807376,30.109278133865743,-1.6683975403452456,-292.344127574408,253.21999999999994,37.491626506019,18.8064011550957,-1.237048678221575,-967.571974138534,216.89375000000018,41.939599622094605,25.642098789685406,-0.8794368364369864,-127.93663359190619,179.60249999999974,39.2747798515558,30.12395669302697,1.804374059917535,-325.0620277795535,189.84687499999995,50.533499750189314,34.77096246457292,-0.024376891629429576,-117.08157994495014,178.0293750000002,-17.457219239995194,33.52721352721352
2023-02-21 13:00:00,1237,24633.99,24698.0,24510.27,24569.8,14848.21388,2023-02-21 14:00:00,-0.008709752070346077,-98.7351011230446,182.52000000000044,43.796572124506056,-64.20000000000073,32.79189449983872,-0.8216021175353805,15.956471371809178,172.51249999999982,3.4745541020505133,14.786076867294824,-1.857950774759709,-340.45951134344375,265.67333333333346,16.191798576966274,18.17557138930586,-1.5161030220749216,-445.7646754825696,228.59375,31.952449872162415,22.47095469887462,-0.9840704569052727,-135.1509044664059,186.53999999999974,42.132065036945214,29.563775105857843,1.6138408589397413,-297.53278454693526,193.0296874999999,48.79794549276638,34.06704545454545,-0.10626919589113992,-118.12124480759003,180.04421875000014,-16.030622728179452,33.10698674817699
2023-02-21 14:00:00,1238,24569.73,24790.0,24548.33,24684.93,23039.72107,2023-02-21 15:00:00,0.21555031523836643,-163.10181094829082,214.6999999999989,91.34624661302375,115.13000000000102,39.09868912585748,-0.21076145852277905,-74.6301772729918,200.03249999999935,-19.75701749243559,32.248623534361286,-0.8342922288103516,-987.1996090845522,202.1916666666663,20.583783854958593,33.16772195775758,-1.5925006810663778,-301.1426037835998,243.5899999999997,43.15841229788383,23.750072393622816,-0.8279731747064645,-140.49603043426987,193.6174999999996,43.161975671434654,32.995294373437275,1.5175395539895886,-278.4585122695744,196.94249999999988,49.01560523474242,34.97132750951285,-0.14408768610534306,-119.35846049582474,182.7940625000001,-16.533088615212627,33.60821761330209
2023-02-21 15:00:00,1239,24684.7,24722.0,24408.0,24558.09,23218.88061,2023-02-21 16:00:00,-0.02590029449242026,-57.39367236754931,277.8349999999991,58.13944413577499,-126.84000000000015,32.24026883225996,-0.001966465729252853,-101.08101476111462,230.17749999999978,-32.841221305199255,32.42954896622756,-0.8942526469014056,244.40591616985506,207.61999999999958,31.606298864805144,22.872340425531846,-1.810304610101321,-287.0771489326643,268.7137499999999,33.5467896990034,22.030022102161126,-1.0275649513436402,-147.67298239454047,203.80812499999956,48.33200684262437,28.022498752250158,1.3401258481808398,-263.0299592905124,204.0403124999999,49.30793715640906,33.80413237720653,-0.22530744086949328,-120.89714949417838,186.96078125000008,-17.081447831495094,32.986746063587916
2023-02-21 16:00:00,1240,24556.81,24588.33,24279.35,24403.27,24175.98805,2023-02-21 17:00:00,-1.108758251259634,-579.7769222619991,311.4900000000016,1.5742247158007645,-154.8199999999997,0.0,-0.6512453084546954,-60.43817201919609,263.09500000000025,-24.124208601450974,19.983683954731745,-1.0753576456583036,47.54995535965154,237.1850000000001,38.01449140757891,21.283273978390724,-1.5942166784314038,-372.3049998062764,229.51625000000013,35.553620302381816,25.023972662447534,-1.3882601757335133,-158.16166693215382,213.21312499999976,49.251096632298065,25.367016055804356,1.1050088108604639,-246.93845033447158,208.53999999999996,49.5390525128078,32.86361056813166,-0.3942762283914769,-122.92156475875507,189.55937500000016,-16.132406467700932,31.743370382621805
2023-02-21 17:00:00,1241,24402.23,24660.78,24370.83,24655.45,15755.64291,2023-02-21 18:00:00,0.29292892789236635,-4832.219897164205,299.46500000000015,38.56476101772377,252.1800000000003,38.25662186352744,0.11197679048864373,-101.64639025323723,288.64999999999964,-1.582670003869314,36.14259849647739,-0.18170232625778215,-60.499386198008324,253.27333333333323,44.3977021166204,35.62295272775641,-1.1331931057401934,-559.86612229183,230.58124999999973,41.8472814749633,29.96405544133482,-1.346236136907919,-171.5575374458141,223.2774999999997,44.51959193874322,30.440073852719706,0.7727748335300877,-234.7377253456192,199.73624999999993,48.04414779407031,31.225354331143848,-0.44882983782917885,-125.37125615208329,191.98468750000012,-16.617227977769318,33.102548171524276
2023-02-21 18:00:00,1242,24656.65,24745.78,24560.0,24685.06,21610.68659,2023-02-21 19:00:00,1.1683987123175976,-208.95922038317875,237.86499999999796,95.107164268822,29.610000000000582,50.0,0.09808490262064318,-142.99117672816809,274.6774999999998,44.77420880939719,33.338460082343516,0.18314265126773144,-101.40655832261396,254.6849999999995,58.96988043448658,34.8267087830131,-0.5721735668790084,971.2719717181512,237.35499999999956,49.04071648706346,32.910419345800435,-1.3237460761342135,-189.7217304734877,220.0643749999997,43.383869362217766,30.138934146991787,0.4851312889510462,-225.06833742502818,198.71187499999996,47.39821432073554,31.29101277987823,-0.4790024105377322,-128.3193299533261,193.85640625000008,-16.66695431717032,33.33991024501866
2023-02-21 19:00:00,1243,24685.84,24697.35,24550.0,24602.88,13980.57796,2023-02-21 20:00:00,-0.11538013833589655,-108.79601637409075,166.5649999999987,99.67740083139853,-82.18000000000029,20.940594059406138,0.20818074298656342,1179.1644584317337,233.01499999999942,35.634156017121214,35.19823128232035,0.2917481963623292,-116.8949033333973,247.95499999999933,81.28877062156732,34.28581300532103,-0.1320145952164009,-13.774947385515922,231.5962499999996,33.14109536282819,34.07849905521415,-1.417442683767145,-217.3663259868081,218.8143749999997,42.0465108993063,28.86582997594273,0.18797205184548638,-215.90460357649332,194.53812499999992,46.75146871343867,30.743944309016783,-0.5344953403989994,-131.9619342360777,195.37828125000004,-16.934979314231065,32.98912338491897
2023-02-21 20:00:00,1244,24602.88,24639.56,24419.74,24465.63,13600.11995,2023-02-21 21:00:00,-0.9022234763161663,-177.39262820775588,183.58499999999913,97.12739619989952,-137.25,0.0,0.28354599910032086,-177.04932746225657,210.72499999999854,31.658359727865392,35.98804612967908,-0.3392583841981711,-103.82506121152535,244.3133333333329,83.56301797622466,26.467356082166347,-0.30578224080757277,-67.2379089891778,236.9099999999994,21.928953506252544,29.203976072929038,-1.6247105063829093,-261.42435093787475,226.9018749999998,36.87901168052585,27.555634610063663,-0.11614332392166915,-204.70996146164796,195.21343749999994,46.060783489496174,30.22684832976003,-0.6454633861609826,-136.66118829333257,197.92703125000003,-17.16268771339932,32.26407504963086
2023-02-21 21:00:00,1245,24464.31,24538.52,24148.34,24201.2,19349.24809,2023-02-21 22:00:00,-1.6503826771864794,9615.529308974124,305.0,31.75977592137611,-264.4300000000003,0.0,-1.3579714984237046,-6940.8400369328565,235.78249999999935,27.73630501973779,5.452235398099816,-1.035262006135218,-50.75556695084886,257.0099999999996,69.34736476877687,23.438357759552872,-0.8591492695835479,-63.970200498825,262.2162499999995,18.56579652096048,25.45403242355843,-2.1581566513086847,-345.10472360797615,245.40499999999975,29.12080256961659,24.186262615833385,-0.5926480860263483,-187.6104649092287,203.52531249999993,45.22645292725007,27.807250781323276,-0.8591648616495751,-143.01825364743908,201.77968750000002,-16.073870637880372,30.98009711016688
2023-02-21 22:00:00,1246,24201.2,24425.0,24154.98,24384.11,9341.5562,2023-02-21 23:00:00,-0.4216822626277983,-43.91853702322122,330.10000000000036,-23.71518176475849,182.90999999999985,29.02181673938911,-1.420960261123605,-1165.1458044630094,256.84249999999975,21.49590502794601,21.52692778457771,-0.5096815006077171,-50.013053036194236,250.51666666666583,60.93370186358309,32.88142309270765,-1.050851824782073,-56.14683199431945,265.75999999999976,7.1728549905332875,27.41722323177497,-2.4371755657342953,-496.2288780802772,254.67499999999973,18.252169689668783,25.890707710110618,-0.9621962221935454,-166.5276170415225,201.4074999999999,43.65670207089836,28.53795148974764,-0.9460242502907668,-151.3698228898716,203.64578125000003,-14.9868913672751,32.32954160533593
2023-02-21 23:00:00,1247,24383.8,24459.12,24335.6,24452.16,7047.48869,2023-02-22 00:00:00,1.0280109997920617,-160.59274218244352,196.77000000000044,41.856253656943025,68.04999999999927,50.0,-0.9058303628343922,-583.7249299234668,250.88500000000022,38.836482828643646,27.77335104028326,-0.7058471510118736,32.034723275520506,222.77833333333305,53.28815690386349,26.84880382775117,-0.7453517229482065,-62.59239702543433,241.94999999999982,17.639377913104894,31.2613691042026,-2.5139684437260112,-792.157028793506,255.33187499999985,16.42789090497942,27.261390919187832,-1.2175197291568018,-138.93127963659174,197.76749999999993,42.16068558188065,29.42720273574814,-0.9848035723442616,-163.09572356512217,203.96109375000003,-15.040438978948385,32.80356890511021
2023-02-22 00:00:00,1248,24450.67,24476.05,24264.27,24412.47,11361.56035,2023-02-22 01:00:00,0.22282846466064044,-164.33810644426225,167.64999999999964,96.38415932953322,-39.68999999999869,38.71096194322791,-0.3802927661137212,-292.53988406422894,248.875,24.57660695527712,31.134931268919658,-0.9808962286689704,-3849.105287524256,227.11166666666637,43.851151627402835,24.47268081952663,-0.3111121367768588,-75.08303165587952,229.79999999999927,23.727230220888373,33.526320757685426,-2.2277853055473584,-3189.928683394881,229.6581249999997,15.272159909699646,29.96173511342417,-1.4257421973048356,-96.66808567164308,193.9068749999999,40.73341217648461,29.561189289295527,-1.0288151881865604,-180.47646566859618,206.20765625,-15.179993959986376,32.699479405110736
2023-02-22 01:00:00,1249,24411.32,24436.01,24108.0,24175.5,14048.37697,2023-02-22 02:00:00,-1.0972888004175285,-204.213595980353,269.8949999999986,44.34255361916485,-236.97000000000116,0.0,-0.10933838432465315,-81.05469092717334,233.33249999999953,7.819618727719554,32.233039636260855,-1.5121797319258334,-500.20668712046137,257.22166666666635,32.45568471340662,21.263111517801107,-1.1098717775158806,-53.116493519854224,234.55749999999944,13.431418293770145,21.228606449465047,-2.4250629783728272,1766.171542542536,232.56937499999958,6.99612611324266,25.768269104970102,-1.7179606045487295,-14.964245483104454,199.6412499999998,39.23294774782838,28.44995567212146,-1.1646173800494042,-209.21901285302874,210.33953124999994,-15.389196395086659,31.653323124552685
2023-02-22 02:00:00,1250,24175.72,24192.32,23855.55,24170.47,28231.00708,2023-02-22 03:00:00,-1.0566062342037386,-441.9321161206632,332.3899999999994,-17.783837669621853,-5.029999999998836,0.0,-0.641947853056124,-67.70876262431035,250.01999999999953,-19.57591657004884,16.2880873165944,-1.4245762546744922,-2839.3965464290213,276.71333333333314,7.197504142920519,23.945650929353818,-1.6655006050072418,9.32563286646162,253.43124999999964,1.8295482195815156,19.80007416349102,-2.4537673939017957,656.6786085292213,245.3931249999996,3.01499502856665,26.662029029104303,-1.9809256330412306,179.72599742235093,207.28843749999976,37.6137350228636,28.320767172787626,-1.311887198646644,-264.51246614419057,213.99624999999992,-14.721173799537857,31.38943639671487
2023-02-22 03:00:00,1251,24172.23,24270.88,24120.35,24201.85,13312.23925,2023-02-22 04:00:00,0.051424791959542304,-98.98529483037315,243.65000000000146,31.191292155022303,31.37999999999738,46.29001327629495,-0.9576333152660821,-28.22792077719143,256.77250000000004,9.980976430116158,9.11017564232776,-0.5907355744250165,79.88061887810179,236.77166666666685,-5.210364999607889,33.35893285442529,-1.7447793406211054,165.50546744003435,253.82875000000013,10.159343347389397,22.622491086094172,-2.2641610129662593,330.90354030827723,242.71249999999986,-1.1309729281008383,28.562996910044035,-2.2214309597440973,1107.1706544453857,209.34124999999983,36.34710677821606,28.106351772100666,-1.442167017833751,-406.964969970153,215.39124999999996,-14.512422447620887,31.46424618321754
2023-02-22 04:00:00,1252,24202.67,24221.6,24023.47,24155.23,12325.94378,2023-02-22 05:00:00,-0.013946443911172501,-102.62826916535164,174.32999999999993,89.85518929728585,-46.61999999999898,28.688974218320695,-1.0792022888466812,74.97264183495793,253.35999999999967,34.52521730289348,8.930502589788233,-0.7557660786649989,55.885208064044356,224.78999999999965,-14.04540212502566,18.86108845343975,-1.5829064911771051,364.1725238573372,251.11749999999984,5.17647763199119,24.393910594252617,-2.240201396397079,212.4205224339729,244.01374999999962,-5.288876615363449,26.991714847708153,-2.412089978546994,-2472.5874667192597,211.80812499999968,35.009709180494646,28.269360174296864,-1.5890530397560942,-1408.227681131914,217.7204687499999,-14.340126643095529,31.16691373732887
2023-02-22 05:00:00,1253,24156.53,24172.01,23992.93,24107.02,12590.4168,2023-02-22 06:00:00,-0.36775521530021393,3063.8922208043114,188.60499999999774,86.58257095405517,-48.20999999999913,0.0,-0.4994305665916521,263.3737898152527,216.1274999999996,31.368064017653403,19.29651949329663,-1.1495978901029824,54.609957418636746,234.04999999999927,-19.901404619556235,7.143507557821422,-1.0072681935746175,164.5962712077408,224.72999999999956,-1.9293767679826281,29.99787505312362,-2.194163854979392,148.91611643179968,243.47312499999953,-6.5314781583811445,27.164315193396675,-2.5866605384846197,-1021.9789092397923,215.00656249999963,34.36115455345167,28.15766285141126,-1.732904081772979,609.7239097556878,219.81156249999987,-14.159667225695797,31.08661270258976
2023-02-22 06:00:00,1254,24105.55,24129.1,23931.09,23950.15,14333.71273,2023-02-22 07:00:00,-0.8443519404298994,-2949.063747344611,188.54499999999825,90.3664214315913,-156.86999999999898,0.0,-0.7809780322426407,57.209540605313315,181.4374999999991,48.62805255638854,9.979011638999623,-1.6533342474092105,60.50315570963747,231.7549999999992,-26.92574190619315,5.639219350896354,-1.3875027759158831,91.50202124010465,215.7287499999993,-9.430553906433559,13.578695800614298,-2.4928663574824705,132.7421594937737,240.74437499999954,-11.224523161807358,23.242294524075348,-2.799220458942553,-832.6380929898196,217.18093749999957,33.64506494017871,27.564523159512717,-1.9539270007867482,216.16628343713077,220.84890624999986,-13.777230065275962,30.099062423488874
2023-02-22 07:00:00,1255,23950.15,24101.62,23931.0,24060.95,14009.09158,2023-02-22 08:00:00,-0.2388677453783461,-15.738184627569874,184.3149999999987,73.12050862352442,110.79999999999927,29.27576822469416,-0.6294045461849973,-22.50317345425349,186.45999999999822,37.23983413397677,23.41009930276786,-0.9924890192818836,-9.607162205779861,205.52333333333263,-29.345078349496777,26.276589846421018,-1.52068594571384,109.70978428621616,221.61624999999913,-13.976550887411683,17.386731886273125,-2.4191797982508145,110.73615615022705,231.78312499999947,-15.977179290511517,26.762439877395465,-2.996431758547047,-797.2129433500592,217.79562499999952,32.056390405757774,27.28436241330131,-2.1770595829636252,125.6999383721642,218.63046874999986,-14.780434562101945,29.843554366984748
2023-02-22 08:00:00,1256,24059.73,24070.98,23860.61,23965.78,16516.23316,2023-02-22 09:00:00,0.07322073607323176,-109.13972799039804,190.49499999999898,50.56183600166048,-95.17000000000189,34.97805979101528,-0.7353844568166568,-33.651043219340636,189.51999999999862,30.130416273067084,21.23215483376441,-0.8794528600875373,-32.0067374949653,184.4566666666657,-2.8971609576749535,22.524277996926386,-1.7158374594492543,247.8130682875394,221.43999999999915,-27.45206070243833,16.282079177306997,-2.2817554073308988,79.34064947315352,225.6199999999992,-20.939939287095193,27.41077375440645,-3.2402782287740184,-784.454694692059,219.4165624999995,29.98050524169985,26.519229492319425,-2.3675195852432496,87.17841398976486,213.60499999999985,-15.990907833479826,30.02392051930518
2023-02-22 09:00:00,1257,23965.78,24171.9,23941.83,24105.6,16748.28101,2023-02-22 10:00:00,0.1997669094240484,-175.28980167453008,220.21999999999935,74.10643053616236,139.8199999999997,37.30423414530008,-0.16527190531030467,-58.247478070511846,202.26749999999902,56.094945036054895,33.27049702633806,-0.5406985710723844,-31.123547938428842,197.71333333333192,23.618082397736966,29.55041209277097,-1.01114142538552,78.3503850377074,209.1974999999993,-19.300936360037944,30.789387487716922,-2.303723121124457,62.79297556436725,221.87749999999937,-16.433391418478287,25.142119094013054,-3.355703275286126,-706.5764754774913,222.57749999999953,29.006806360793977,27.883535011311352,-2.3472694133962135,64.26622178933363,209.55031249999985,-18.104393705333973,32.271503972221794
2023-02-22 10:00:00,1258,24107.54,24200.0,24076.06,24181.69,11212.15791,2023-02-22 11:00:00,0.8833855566719118,1033.165532566725,177.0049999999992,98.52858428506076,76.09000000000015,50.0,0.7863449309433168,-182.3150231803835,183.7499999999991,73.87889650307488,43.64338289317237,-0.05780900634962949,-72.59164639942232,185.34833333333214,44.807006487334895,34.258181551270326,-0.40261237831950014,-31.302562692158208,182.5937499999991,-19.191542572106368,33.68515121584113,-2.2549015336026823,52.2074074421039,218.01249999999936,-16.535254580535877,26.133652575390826,-3.4299695002491304,-625.5021561173857,219.03843749999953,25.313787313469106,28.1501477572222,-2.3345841690148084,49.835953974475686,207.5121874999998,-19.80231823884159,32.15333767339375
2023-02-22 11:00:00,1259,24182.38,24216.55,24043.43,24160.87,13936.95241,2023-02-22 12:00:00,0.28060891411518796,52.963125454528594,148.52999999999884,89.79917281106587,-20.81999999999971,43.98265895953765,0.6453305433508971,-218.8788331482685,184.3749999999991,85.60978195066237,39.413300231832075,0.23644361597716657,-116.29340984106791,184.35499999999897,61.43484679985952,35.271192296065934,-0.16179784533678632,-73.2151770852292,185.41749999999865,-11.81518655483901,31.99557344458482,-2.135934333950973,40.81355207150481,219.6231249999994,-16.452154846735763,26.840328579738696,-3.512818149142416,-560.3659340575024,219.21874999999955,23.71535361470139,27.884625648185477,-2.3488120043259952,40.33433501034776,208.4312499999998,-21.623812407212267,31.800033968166247
2023-02-22 12:00:00,1260,24160.87,24235.37,24086.19,24129.68,13080.66128,2023-02-22 13:00:00,-0.2167479268810335,-124.70932565007064,161.14999999999964,90.69158240703354,-31.18999999999869,0.0,0.7518608289907691,-221.99598153613164,169.07749999999942,97.08661163687103,44.625178265093254,0.6878424970266028,-143.79821962117933,176.21666666666593,71.68778807878671,40.8081438920809,-0.0047518630605036805,-94.61188285068411,179.29874999999902,5.32222858392206,32.48647681170951,-1.9074420105672618,24.691183800425186,215.20812499999943,-12.626241515825075,28.15634968332482,-3.5855885072576865,-510.30626071874855,221.0549999999996,22.309126840273613,27.832516513956946,-2.369342507056016,34.0332092060311,206.36968749999977,-22.942112240173596,31.69590406864367
2023-02-22 13:00:00,1261,24130.67,24155.37,23958.0,24109.71,16030.76002,2023-02-22 14:00:00,-0.2394531728352356,-181.37193862848878,173.27499999999964,92.77285962437632,-19.970000000001164,0.0,0.22977559292509664,-256.21267185378343,160.90249999999924,84.29098203689209,33.94450392576739,0.5306200544670236,-159.70996169781503,180.67499999999927,78.98622537606157,36.04688047815407,0.1282981767823932,-111.33461469846142,181.58499999999913,21.594965767337452,33.425069569487604,-1.4189654837598265,-2.629448076178309,203.15749999999935,-7.768075260571485,31.74383938623187,-3.683973719095579,-471.20813188820574,224.28124999999955,20.571363957985945,27.317725261364288,-2.4016077609703146,30.222691889756614,207.87656249999975,-24.380379688037376,31.511017665524776
2023-02-22 14:00:00,1262,24110.8,24118.51,23916.32,23939.75,23103.27923,2023-02-22 15:00:00,-0.7743835645189101,256.5383898637243,199.77999999999884,81.79454285041298,-169.95999999999913,0.0,-0.7665454022407148,-185.3521264468192,180.46499999999924,68.98020962376388,0.0,0.21692599898535114,-152.26181394954975,179.3116666666659,72.51162164477289,32.04553550225606,0.15641868340443565,-120.7918760631034,182.10749999999916,35.51321694221011,32.98335234672342,-1.487449011687736,-21.589232499086886,198.91812499999924,-1.7795217459115198,24.735601759946064,-3.9379350470140517,-438.0850234736856,226.79656249999948,18.129437781038966,25.46056627550327,-2.473641539918958,28.374392212799492,209.18359374999972,-25.804645617966543,31.03885630681576
2023-02-22 15:00:00,1263,23939.75,24005.11,23627.08,23713.61,34036.7068,2023-02-22 16:00:00,-1.6321628925341503,505.6545824052577,290.10999999999876,26.594324487670402,-226.13999999999942,0.0,-1.7551872013845227,-308.9951787871197,231.6924999999992,45.51682465118676,0.0,-0.9315849901299855,-52.35688533378773,203.97166666666575,61.36069622361748,12.26743623641704,-0.5928364246466811,-96.87383859561152,208.03374999999915,33.2273979887704,21.69797099701529,-1.9201844155738224,-28.530088834239276,214.82499999999914,-3.3015759087472123,19.753202193267867,-4.288308012161924,-407.46038789871506,235.0784374999995,15.839986090299421,24.437556534800535,-2.5436610049093478,27.678788001419875,210.4024999999997,-27.8572298216996,31.01272375079361
2023-02-22 16:00:00,1264,23714.94,23766.68,23574.69,23634.98,19463.13203,2023-02-22 17:00:00,-1.3236782348827192,79.26256574986543,285.0100000000002,-25.49806738885447,-78.63000000000102,0.0,-2.190204983254429,-365.15566521902224,242.39499999999953,18.25398767465585,0.0,-1.9084046119414166,495.9429863999748,215.3133333333329,46.90122083018428,0.0,-1.021583342208121,-69.53790711832839,205.73624999999947,40.22093884493211,22.064729747682748,-2.3087958692665,-25.712182936668114,213.5881249999993,-5.204505043295584,19.337819155830033,-4.440346945939789,-385.2878651723719,221.6231249999995,13.653688018583768,25.673775869397005,-2.6145007186348046,27.517239630876446,209.1801562499997,-29.577299186824597,30.943482638331446
2023-02-22 17:00:00,1265,23633.64,23785.79,23588.63,23745.83,14589.49732,2023-02-22 18:00:00,0.0894283012812025,-102.50983657747801,194.57500000000073,9.151287924394857,110.85000000000218,36.90939966037366,-1.8342060278375927,-591.9920525767137,242.34249999999975,8.419551965869205,15.916890426891655,-2.0132059890991982,-1282.1899223053358,219.3199999999997,35.26100742768272,14.827646169692159,-1.3361811510876787,-29.626133964280598,201.6224999999995,32.1316050452727,20.30654254336909,-2.168312692864516,-26.5253588132331,205.4099999999994,-0.6452609456952458,25.53457955120912,-4.56375576794893,-367.03177031174636,218.9896874999995,11.885546460206115,25.674730227783428,-2.6478793817720003,27.831722068205945,205.11749999999972,-31.78095088344302,31.338077519795547
2023-02-22 18:00:00,1266,23745.83,23834.32,23720.0,23740.08,12162.31055,2023-02-22 19:00:00,0.4957113572586991,-139.48652342913252,155.73999999999978,71.63162129497519,-5.75,48.73598593097387,-1.1171663046756541,178.86086946725936,220.375,-3.17954693743794,20.827853143437153,-1.946596571908732,-446.9490314450181,213.50999999999962,22.320313044371147,15.349996538115548,-1.6895178248288234,66.44820456372503,200.41999999999962,33.03787022061738,14.318745478970968,-2.0561017591873454,-28.22526339018848,191.50687499999935,-2.978805557886491,25.52457258560534,-4.605366038648118,-354.7323420120876,218.44999999999948,12.190716253651642,26.19729084799438,-2.7171433724621608,28.900405258713757,203.2959374999997,-32.7038837968824,30.815855421445704
2023-02-22 19:00:00,1267,23740.08,23972.97,23650.0,23791.67,28554.80145,2023-02-22 20:00:00,0.23674912536817416,599.0902777867784,218.64500000000044,98.86913186552408,51.58999999999651,47.360690351601775,0.06500444537187455,-84.93428787662292,206.61000000000058,-8.967758286018144,39.69114988027154,-1.6804839786831116,-384.6152455475668,234.4433333333333,21.390125488110783,20.169861925101728,-1.7244056580801748,305.2273634663829,219.1512499999999,24.170876601982265,18.9651146499789,-1.939441877065906,-28.9103206689163,202.28437499999927,3.574193966817155,26.05145848756142,-4.513797674823783,-348.20864928523076,222.49843749999957,8.840836974846766,27.507997941788375,-2.7878695203263026,30.733759561970597,205.77921874999976,-31.817576348624744,30.703261594193776
