date_open,open,high,low,close,volume,date_close
2019-03-14 01:00:00,3876.9,3876.9,3870.1,3870.1,0.39062248,2019-03-14 02:00:00
2019-03-14 02:00:00,3871.8,3871.8,3871.8,3871.8,0.007984,2019-03-14 03:00:00
2019-03-14 03:00:00,3870.1,3870.1,3870.1,3870.1,0.17141419000000002,2019-03-14 04:00:00
2019-03-14 04:00:00,3873.9,3874.3,3870.4,3874.1,0.71275237,2019-03-14 05:00:00
2019-03-14 05:00:00,3870.1,3870.1,3870.1,3870.1,0.05796333,2019-03-14 06:00:00
2019-03-14 08:00:00,3858.7,3858.7,3858.7,3858.7,0.01023312,2019-03-14 09:00:00
2019-03-14 09:00:00,3864.6,3864.6,3864.6,3864.6,0.0342,2019-03-14 10:00:00
2019-03-14 10:00:00,3867.0,3869.4,3867.0,3869.4,0.12579728,2019-03-14 11:00:00
2019-03-14 11:00:00,3867.0,3867.0,3862.2,3862.2,2.28502691,2019-03-14 12:00:00
2019-03-14 12:00:00,3864.6,3865.8,3859.5,3859.5,2.10800695,2019-03-14 13:00:00
2019-03-14 13:00:00,3876.3,3877.3,3876.3,3877.3,0.72214056,2019-03-14 14:00:00
2019-03-14 14:00:00,3897.0,3897.0,3800.9,3870.8,19.56477141,2019-03-14 15:00:00
2019-03-15 01:00:00,3892.0,3892.0,3892.0,3892.0,0.0385676,2019-03-15 02:00:00
2019-03-15 05:00:00,3886.6,3886.6,3886.6,3886.6,0.13097128,2019-03-15 06:00:00
2019-03-15 06:00:00,3889.9,3890.3,3888.8,3888.8,0.28004476,2019-03-15 07:00:00
2019-03-15 07:00:00,3887.8,3889.1,3887.5,3887.5,0.11517716,2019-03-15 08:00:00
2019-03-15 11:00:00,3908.9,3920.8,3908.9,3920.8,5.12105788,2019-03-15 12:00:00
2019-03-15 13:00:00,3913.6,3920.7,3908.0,3908.0,0.48075539,2019-03-15 14:00:00
2019-03-15 14:00:00,3916.4,3916.4,3916.4,3916.4,0.00299222,2019-03-15 15:00:00
2019-03-15 15:00:00,3916.6,3932.9,3916.6,3932.9,0.41406942999999996,2019-03-15 16:00:00
2019-03-15 16:00:00,3925.4,3928.1,3923.3,3923.3,0.034345969999999997,2019-03-15 17:00:00
2019-03-15 17:00:00,3919.9,3930.6,3919.9,3930.6,0.10150586,2019-03-15 18:00:00
2019-03-15 18:00:00,3929.6,3929.6,3929.6,3929.6,0.51469023,2019-03-15 19:00:00
2019-03-15 20:00:00,3927.9,3927.9,3927.9,3927.9,1.01479161,2019-03-15 21:00:00
2019-03-16 00:00:00,3926.2,3926.2,3926.2,3926.2,0.45280634999999997,2019-03-16 01:00:00
2019-03-16 01:00:00,3942.8,3947.7,3941.6,3941.6,0.068059,2019-03-16 02:00:00
2019-03-16 02:00:00,3957.1,3957.1,3957.1,3957.1,0.11383347,2019-03-16 03:00:00
2019-03-16 03:00:00,3962.7,3990.3,3960.6,3975.5,1.79598164,2019-03-16 04:00:00
2019-03-16 04:00:00,4012.1,4044.6,4012.1,4040.7,7.50102158,2019-03-16 05:00:00
2019-03-16 06:00:00,4008.8,4011.2,4008.8,4011.2,0.73920511,2019-03-16 07:00:00
2019-03-16 08:00:00,4006.8,4006.8,4006.8,4006.8,0.03825,2019-03-16 09:00:00
2019-03-16 09:00:00,4009.1,4009.1,4009.1,4009.1,0.201,2019-03-16 10:00:00
2019-03-16 11:00:00,4020.3,4021.0,4019.7,4019.7,0.062233079999999996,2019-03-16 12:00:00
2019-03-16 12:00:00,3981.1,3981.1,3977.1,3977.1,0.37626587,2019-03-16 13:00:00
2019-03-16 13:00:00,3993.7,3993.7,3992.9,3992.9,4.20027311,2019-03-16 14:00:00
2019-03-16 17:00:00,3996.1,3996.1,3996.1,3996.1,0.33715372,2019-03-16 18:00:00
2019-03-16 18:00:00,3994.0,3994.0,3994.0,3994.0,0.05324903,2019-03-16 19:00:00
2019-03-16 23:00:00,4004.3,4004.3,4004.3,4004.3,0.97787768,2019-03-17 00:00:00
2019-03-17 00:00:00,3988.2,3990.2,3982.2,3982.2,22.27811288,2019-03-17 01:00:00
2019-03-17 02:00:00,3977.4,3977.4,3977.4,3977.4,0.1559356,2019-03-17 03:00:00
2019-03-17 12:00:00,3970.0,3977.2,3970.0,3977.2,0.00800043,2019-03-17 13:00:00
2019-03-17 15:00:00,3989.3,3989.3,3989.3,3989.3,1.19454496,2019-03-17 16:00:00
2019-03-17 16:00:00,3986.5,3986.5,3986.5,3986.5,0.02049331,2019-03-17 17:00:00
2019-03-18 00:00:00,3983.3,3999.6,3983.3,3999.6,0.528903,2019-03-18 01:00:00
2019-03-18 01:00:00,4007.7,4028.7,4007.7,4024.6,0.404,2019-03-18 02:00:00
2019-03-18 03:00:00,4014.1,4014.1,4014.1,4014.1,0.1,2019-03-18 04:00:00
2019-03-18 04:00:00,4013.2,4013.2,4003.6,4003.6,0.29854416,2019-03-18 05:00:00
2019-03-18 05:00:00,3993.1,3993.1,3972.3,3972.3,0.31,2019-03-18 06:00:00
2019-03-18 06:00:00,3976.3,3976.3,3976.3,3976.3,0.077629,2019-03-18 07:00:00
2019-03-18 07:00:00,3976.0,3976.0,3972.2,3972.2,1.46550561,2019-03-18 08:00:00
2019-03-18 08:00:00,3974.6,3986.7,3974.6,3986.7,0.14512826,2019-03-18 09:00:00
2019-03-18 09:00:00,3988.1,3988.5,3972.4,3972.4,8.50677082,2019-03-18 10:00:00
2019-03-18 10:00:00,3977.9,3977.9,3972.3,3972.3,0.1443501,2019-03-18 11:00:00
2019-03-18 11:00:00,3968.7,3968.7,3961.9,3965.9,0.20215802,2019-03-18 12:00:00
2019-03-18 12:00:00,3976.2,3981.6,3976.2,3980.9,0.10629999999999999,2019-03-18 13:00:00
2019-03-18 16:00:00,3977.3,3977.3,3977.3,3977.3,0.0025,2019-03-18 17:00:00
2019-03-18 19:00:00,3977.0,3977.0,3977.0,3977.0,0.00249,2019-03-18 20:00:00
2019-03-18 20:00:00,3986.6,3986.6,3986.6,3986.6,0.1,2019-03-18 21:00:00
2019-03-18 21:00:00,3991.0,3991.0,3991.0,3991.0,0.11199768,2019-03-18 22:00:00
2019-03-19 00:00:00,3995.0,3995.0,3995.0,3995.0,0.05,2019-03-19 01:00:00
2019-03-19 01:00:00,3996.2,3997.4,3992.9,3992.9,1.1,2019-03-19 02:00:00
2019-03-19 02:00:00,3994.1,3995.3,3994.1,3995.2,2.0975499099999997,2019-03-19 03:00:00
2019-03-19 03:00:00,3994.1,3996.4,3992.9,3994.1,2.8,2019-03-19 04:00:00
2019-03-19 06:00:00,3987.3,3989.2,3983.6,3985.5,4.17692814,2019-03-19 07:00:00
2019-03-19 07:00:00,3981.9,3981.9,3979.4,3981.5,1.66375485,2019-03-19 08:00:00
2019-03-19 08:00:00,3980.3,3980.3,3980.3,3980.3,0.46933144,2019-03-19 09:00:00
2019-03-19 09:00:00,3981.1,3987.9,3981.1,3987.9,0.63349499,2019-03-19 10:00:00
2019-03-19 10:00:00,3996.5,3996.5,3996.2,3996.2,4.7299999999999995,2019-03-19 11:00:00
2019-03-19 11:00:00,3985.6,3985.6,3985.6,3985.6,0.28112188,2019-03-19 12:00:00
2019-03-19 12:00:00,3985.6,3985.6,3985.4,3985.4,2.52498014,2019-03-19 13:00:00
2019-03-19 14:00:00,3993.0,3993.0,3991.7,3991.7,0.020746149999999998,2019-03-19 15:00:00
2019-03-19 15:00:00,3992.9,3992.9,3992.9,3992.9,0.37210267,2019-03-19 16:00:00
2019-03-19 17:00:00,4017.4,4017.4,4011.3,4011.3,0.38480193,2019-03-19 18:00:00
2019-03-19 18:00:00,4012.8,4015.6,4012.8,4015.6,0.039780899999999994,2019-03-19 19:00:00
2019-03-20 00:00:00,4016.2,4016.2,3985.2,3987.1,1.68540328,2019-03-20 01:00:00
2019-03-20 01:00:00,3989.2,3989.2,3989.2,3989.2,0.1,2019-03-20 02:00:00
2019-03-20 02:00:00,3987.3,3989.1,3987.3,3989.1,0.43908499,2019-03-20 03:00:00
2019-03-20 05:00:00,4002.3,4002.3,4002.3,4002.3,0.01840578,2019-03-20 06:00:00
2019-03-20 06:00:00,4002.3,4002.3,4001.0,4002.3,0.19154657,2019-03-20 07:00:00
2019-03-20 07:00:00,4002.3,4012.7,4002.3,4012.7,0.0501314,2019-03-20 08:00:00
2019-03-20 08:00:00,4008.1,4012.7,4008.1,4012.7,0.95947727,2019-03-20 09:00:00
2019-03-20 09:00:00,4008.6,4008.6,3994.8,3994.8,12.914998989999999,2019-03-20 10:00:00
2019-03-20 10:00:00,3994.8,4008.2,3987.6,4008.2,6.86902237,2019-03-20 11:00:00
2019-03-20 11:00:00,4010.5,4010.5,4010.5,4010.5,0.128,2019-03-20 12:00:00
2019-03-20 12:00:00,4006.6,4015.4,4006.6,4015.4,0.093659,2019-03-20 13:00:00
2019-03-20 13:00:00,4012.5,4012.5,4010.6,4010.6,0.06847500000000001,2019-03-20 14:00:00
2019-03-20 14:00:00,4011.4,4011.4,4006.6,4011.1,0.017515000000000003,2019-03-20 15:00:00
2019-03-20 15:00:00,4021.2,4021.2,4021.2,4021.2,0.07574493,2019-03-20 16:00:00
2019-03-20 16:00:00,4021.2,4021.2,4017.1,4017.1,0.12425507000000001,2019-03-20 17:00:00
2019-03-20 22:00:00,4043.9,4043.9,4034.3,4034.3,1.02623015,2019-03-20 23:00:00
2019-03-21 03:00:00,4037.0,4041.0,4037.0,4040.7,7.03977405,2019-03-21 04:00:00
2019-03-21 04:00:00,4032.9,4032.9,4029.5,4032.4,75.89205886,2019-03-21 05:00:00
2019-03-21 05:00:00,4027.7,4027.7,4025.1,4025.1,49.63469796,2019-03-21 06:00:00
2019-03-21 06:00:00,4029.5,4029.5,4028.8,4028.8,1.02573027,2019-03-21 07:00:00
2019-03-21 08:00:00,4043.6,4043.6,4043.6,4043.6,0.01,2019-03-21 09:00:00
2019-03-21 09:00:00,4039.1,4039.1,4039.1,4039.1,0.044,2019-03-21 10:00:00
2019-03-21 10:00:00,4033.1,4033.1,4033.1,4033.1,0.0057973,2019-03-21 11:00:00
2019-03-21 12:00:00,4052.6,4052.6,4052.6,4052.6,0.00312281,2019-03-21 13:00:00
2019-03-21 13:00:00,4024.5,4024.5,4008.5,4008.5,0.124956,2019-03-21 14:00:00
2019-03-21 14:00:00,4012.9,4012.9,3915.9,3928.6,9.65886443,2019-03-21 15:00:00
2019-03-21 15:00:00,3933.6,3975.3,3932.0,3962.9,16.85562671,2019-03-21 16:00:00
2019-03-21 17:00:00,3968.7,3969.2,3968.7,3969.2,1.0,2019-03-21 18:00:00
2019-03-21 20:00:00,3977.6,3977.6,3977.6,3977.6,0.04,2019-03-21 21:00:00
2019-03-21 21:00:00,3983.7,3983.7,3983.7,3983.7,0.00843481,2019-03-21 22:00:00
2019-03-21 23:00:00,3989.5,3989.7,3982.1,3983.7,9.36178068,2019-03-22 00:00:00
2019-03-22 00:00:00,3985.5,3987.3,3978.1,3987.3,1.725742,2019-03-22 01:00:00
2019-03-22 01:00:00,3991.5,3991.5,3989.0,3989.0,0.82767799,2019-03-22 02:00:00
2019-03-22 04:00:00,3980.1,3980.1,3978.6,3978.6,1.25864725,2019-03-22 05:00:00
2019-03-22 06:00:00,3980.7,3980.7,3980.7,3980.7,0.0552,2019-03-22 07:00:00
2019-03-22 08:00:00,3983.7,3988.6,3980.8,3988.6,1.05536947,2019-03-22 09:00:00
2019-03-22 09:00:00,3987.1,3993.2,3982.0,3982.0,2.3655975,2019-03-22 10:00:00
2019-03-22 15:00:00,3990.1,3990.1,3990.1,3990.1,0.02,2019-03-22 16:00:00
2019-03-22 17:00:00,3999.9,3999.9,3999.9,3999.9,0.182,2019-03-22 18:00:00
2019-03-22 20:00:00,3999.2,4000.0,3990.0,3990.0,24.9096059,2019-03-22 21:00:00
2019-03-22 21:00:00,3987.7,3987.7,3987.7,3987.7,0.45510002,2019-03-22 22:00:00
2019-03-23 00:00:00,3984.9,3984.9,3984.9,3984.9,0.00226379,2019-03-23 01:00:00
2019-03-23 01:00:00,3988.0,3988.0,3988.0,3988.0,0.0262152,2019-03-23 02:00:00
2019-03-23 02:00:00,4003.7,4004.3,4003.7,4004.2,0.76250961,2019-03-23 03:00:00
2019-03-23 03:00:00,4004.2,4004.2,4004.2,4004.2,0.23749039,2019-03-23 04:00:00
2019-03-23 09:00:00,4010.0,4010.0,4010.0,4010.0,0.25,2019-03-23 10:00:00
2019-03-23 10:00:00,4008.6,4008.6,3987.1,3987.1,0.32072931,2019-03-23 11:00:00
2019-03-23 13:00:00,3988.2,3989.8,3988.2,3989.8,0.04983939,2019-03-23 14:00:00
2019-03-23 22:00:00,3998.1,3998.1,3998.1,3998.1,0.0067,2019-03-23 23:00:00
2019-03-24 00:00:00,3995.2,3998.1,3995.2,3998.1,1.64630273,2019-03-24 01:00:00
2019-03-24 01:00:00,3998.0,3998.0,3998.0,3998.0,0.13229601000000002,2019-03-24 02:00:00
2019-03-24 08:00:00,3984.0,3984.0,3984.0,3984.0,0.03701875,2019-03-24 09:00:00
2019-03-24 10:00:00,3995.7,3998.1,3995.7,3998.1,2.35,2019-03-24 11:00:00
2019-03-24 13:00:00,3994.4,3994.4,3994.2,3994.2,0.12,2019-03-24 14:00:00
2019-03-24 19:00:00,3986.9,3986.9,3986.9,3986.9,1.5689,2019-03-24 20:00:00
2019-03-24 20:00:00,3963.8,3979.5,3963.8,3978.1,2.21676241,2019-03-24 21:00:00
2019-03-25 00:00:00,3984.9,3984.9,3984.6,3984.6,0.8837099399999999,2019-03-25 01:00:00
2019-03-25 01:00:00,3990.6,3990.6,3990.6,3990.6,0.03436164,2019-03-25 02:00:00
2019-03-25 04:00:00,3990.9,3992.4,3989.0,3990.6,5.0005991,2019-03-25 05:00:00
2019-03-25 07:00:00,3990.7,3990.7,3988.9,3988.9,1.57599966,2019-03-25 08:00:00
2019-03-25 08:00:00,3992.7,3994.4,3992.7,3994.4,0.04861151,2019-03-25 09:00:00
2019-03-25 10:00:00,3984.4,3984.4,3982.4,3982.4,1.4999587600000002,2019-03-25 11:00:00
2019-03-25 11:00:00,3986.1,3986.1,3986.1,3986.1,0.59,2019-03-25 12:00:00
2019-03-25 13:00:00,3986.8,3986.8,3986.8,3986.8,0.05171152,2019-03-25 14:00:00
2019-03-25 14:00:00,3982.7,3982.9,3982.7,3982.9,1.63239997,2019-03-25 15:00:00
2019-03-25 15:00:00,3979.9,3979.9,3965.7,3965.7,0.03126352,2019-03-25 16:00:00
2019-03-25 16:00:00,3973.2,3973.2,3973.2,3973.2,0.03899883,2019-03-25 17:00:00
2019-03-25 17:00:00,3978.3,3978.3,3963.5,3964.5,13.90937487,2019-03-25 18:00:00
2019-03-25 18:00:00,3960.9,3964.1,3907.3,3907.3,3.4523967300000002,2019-03-25 19:00:00
2019-03-25 19:00:00,3919.6,3923.8,3888.8,3923.8,1.13364423,2019-03-25 20:00:00
2019-03-25 20:00:00,3903.1,3903.1,3903.1,3903.1,1.0,2019-03-25 21:00:00
2019-03-25 21:00:00,3911.0,3911.0,3904.7,3905.1,4.56846746,2019-03-25 22:00:00
2019-03-25 22:00:00,3913.0,3926.9,3913.0,3926.9,1.75264852,2019-03-25 23:00:00
2019-03-25 23:00:00,3934.8,3940.3,3934.4,3936.6,2.51512169,2019-03-26 00:00:00
2019-03-26 00:00:00,3942.2,3942.2,3942.2,3942.2,0.65257888,2019-03-26 01:00:00
2019-03-26 02:00:00,3943.3,3945.1,3943.3,3945.1,0.26906610000000003,2019-03-26 03:00:00
2019-03-26 05:00:00,3941.3,3941.3,3941.3,3941.3,0.03426481,2019-03-26 06:00:00
2019-03-26 08:00:00,3929.9,3930.0,3929.9,3930.0,0.10232035,2019-03-26 09:00:00
2019-03-26 10:00:00,3928.0,3928.0,3928.0,3928.0,1.0313169,2019-03-26 11:00:00
2019-03-26 12:00:00,3917.6,3917.6,3906.0,3906.0,1.29834184,2019-03-26 13:00:00
2019-03-26 16:00:00,3940.2,3940.2,3940.2,3940.2,1.26871352,2019-03-26 17:00:00
2019-03-26 23:00:00,3944.9,3946.8,3944.9,3946.8,0.14482885,2019-03-27 00:00:00
2019-03-27 00:00:00,3948.7,3956.4,3948.7,3956.4,1.16741263,2019-03-27 01:00:00
2019-03-27 01:00:00,3965.8,3965.9,3965.8,3965.9,1.60330125,2019-03-27 02:00:00
2019-03-27 02:00:00,3980.1,3980.1,3980.1,3980.1,0.03042028,2019-03-27 03:00:00
2019-03-27 03:00:00,3994.1,3994.1,3990.4,3990.4,0.7879109799999999,2019-03-27 04:00:00
2019-03-27 04:00:00,3994.5,3994.5,3986.3,3986.3,14.48358173,2019-03-27 05:00:00
2019-03-27 09:00:00,3995.9,3995.9,3995.9,3995.9,0.031,2019-03-27 10:00:00
2019-03-27 10:00:00,3996.4,4039.7,3995.2,4022.2,14.215967,2019-03-27 11:00:00
2019-03-27 11:00:00,4021.8,4021.8,4021.8,4021.8,0.00245228,2019-03-27 12:00:00
2019-03-27 12:00:00,4028.9,4028.9,4028.9,4028.9,0.72984515,2019-03-27 13:00:00
2019-03-27 15:00:00,4018.8,4025.4,4018.8,4025.4,27.804100000000002,2019-03-27 16:00:00
2019-03-27 20:00:00,4022.3,4022.3,4022.2,4022.2,0.25307764,2019-03-27 21:00:00
2019-03-27 21:00:00,4027.1,4027.1,4027.1,4027.1,0.25226461,2019-03-27 22:00:00
2019-03-28 00:00:00,4025.2,4026.6,4025.2,4026.6,0.5405,2019-03-28 01:00:00
2019-03-28 01:00:00,4030.8,4030.8,4023.9,4023.9,1.05765032,2019-03-28 02:00:00
2019-03-28 02:00:00,4025.0,4025.0,4024.9,4025.0,0.23287955,2019-03-28 03:00:00
2019-03-28 08:00:00,4023.7,4023.7,4014.5,4014.5,0.57788501,2019-03-28 09:00:00
2019-03-28 10:00:00,4019.0,4024.3,4017.2,4017.2,0.649509,2019-03-28 11:00:00
2019-03-28 11:00:00,4012.7,4012.7,4012.7,4012.7,0.13399999,2019-03-28 12:00:00
2019-03-28 12:00:00,4013.2,4013.2,4013.2,4013.2,0.54003199,2019-03-28 13:00:00
2019-03-28 13:00:00,4024.6,4027.2,4024.6,4027.2,3.00533535,2019-03-28 14:00:00
2019-03-28 14:00:00,4026.8,4026.8,4026.8,4026.8,0.08133496,2019-03-28 15:00:00
2019-03-28 15:00:00,4023.6,4028.0,4023.6,4026.6,3.08980955,2019-03-28 16:00:00
2019-03-28 16:00:00,4024.7,4028.6,4024.7,4028.6,0.010942,2019-03-28 17:00:00
2019-03-28 20:00:00,4027.3,4027.3,4027.3,4027.3,0.19205391,2019-03-28 21:00:00
2019-03-28 21:00:00,4027.3,4027.3,4025.3,4025.3,0.1,2019-03-28 22:00:00
2019-03-28 23:00:00,4026.3,4026.3,4026.3,4026.3,0.015262,2019-03-29 00:00:00
2019-03-29 02:00:00,4032.6,4034.6,4032.6,4034.6,0.08736015999999999,2019-03-29 03:00:00
2019-03-29 04:00:00,4059.3,4059.3,4059.3,4059.3,0.16565687,2019-03-29 05:00:00
2019-03-29 05:00:00,4030.5,4030.5,4030.5,4030.5,0.02919999,2019-03-29 06:00:00
2019-03-29 07:00:00,4061.9,4061.9,4061.9,4061.9,0.01664159,2019-03-29 08:00:00
2019-03-29 09:00:00,4070.7,4093.2,4068.0,4082.9,3.44392832,2019-03-29 10:00:00
2019-03-29 10:00:00,4082.9,4096.8,4082.9,4088.7,0.38094243,2019-03-29 11:00:00
2019-03-29 11:00:00,4091.6,4117.5,4091.6,4117.5,4.00890129,2019-03-29 12:00:00
2019-03-29 12:00:00,4097.4,4101.1,4093.3,4093.3,0.038596000000000005,2019-03-29 13:00:00
2019-03-29 13:00:00,4091.9,4102.2,4091.9,4102.2,0.204309,2019-03-29 14:00:00
2019-03-29 14:00:00,4093.2,4094.5,4089.3,4089.3,0.01949435,2019-03-29 15:00:00
2019-03-29 15:00:00,4085.7,4093.6,4085.7,4087.9,0.05091905,2019-03-29 16:00:00
2019-03-29 16:00:00,4090.1,4092.7,4090.1,4092.7,0.0080824,2019-03-29 17:00:00
2019-03-29 18:00:00,4098.2,4098.2,4092.7,4098.2,4.01587855,2019-03-29 19:00:00
2019-03-29 21:00:00,4091.7,4091.7,4091.7,4091.7,0.0024,2019-03-29 22:00:00
2019-03-30 02:00:00,4119.2,4121.7,4118.2,4121.7,84.99678279,2019-03-30 03:00:00
2019-03-30 04:00:00,4094.0,4094.0,4052.4,4067.0,16.77552821,2019-03-30 05:00:00
2019-03-30 06:00:00,4102.9,4102.9,4102.9,4102.9,0.01884886,2019-03-30 07:00:00
2019-03-30 16:00:00,4077.3,4082.9,4077.3,4082.9,0.05769146,2019-03-30 17:00:00
2019-03-30 18:00:00,4080.2,4080.2,4080.2,4080.2,3.07797601,2019-03-30 19:00:00
2019-03-31 01:00:00,4104.9,4104.9,4098.0,4098.0,0.31164802,2019-03-31 02:00:00
2019-03-31 08:00:00,4088.4,4088.5,4088.4,4088.5,0.006892079999999999,2019-03-31 09:00:00
2019-03-31 12:00:00,4098.9,4100.9,4098.9,4100.9,0.53133341,2019-03-31 13:00:00
2019-03-31 19:00:00,4097.4,4100.3,4097.4,4100.0,0.19700134,2019-03-31 20:00:00
2019-03-31 20:00:00,4100.0,4100.0,4100.0,4100.0,0.00286836,2019-03-31 21:00:00
2019-03-31 22:00:00,4102.4,4102.4,4102.4,4102.4,0.03336605,2019-03-31 23:00:00
2019-04-01 00:00:00,4091.2,4120.3,4065.3,4120.3,7.11996519,2019-04-01 01:00:00
2019-04-01 01:00:00,4139.6,4139.6,4139.6,4139.6,0.03493537,2019-04-01 02:00:00
2019-04-01 02:00:00,4125.1,4125.1,4125.1,4125.1,0.0203,2019-04-01 03:00:00
2019-04-01 06:00:00,4131.3,4131.3,4131.3,4131.3,0.00305421,2019-04-01 07:00:00
2019-04-01 07:00:00,4129.5,4129.5,4129.5,4129.5,0.01216117,2019-04-01 08:00:00
2019-04-01 08:00:00,4127.2,4131.9,4127.2,4131.9,0.00887189,2019-04-01 09:00:00
2019-04-01 09:00:00,4138.2,4138.2,4132.6,4132.6,0.53854213,2019-04-01 10:00:00
2019-04-01 13:00:00,4141.0,4142.4,4132.7,4138.0,0.20779161000000002,2019-04-01 14:00:00
2019-04-01 17:00:00,4150.6,4150.6,4142.5,4146.4,0.03424007,2019-04-01 18:00:00
2019-04-01 18:00:00,4142.7,4142.7,4142.7,4142.7,0.002372,2019-04-01 19:00:00
2019-04-01 19:00:00,4135.6,4135.6,4135.6,4135.6,0.00230765,2019-04-01 20:00:00
2019-04-01 21:00:00,4134.4,4146.4,4134.4,4141.8,0.26635000000000003,2019-04-01 22:00:00
2019-04-01 23:00:00,4148.8,4148.8,4148.8,4148.8,0.049649,2019-04-02 00:00:00
2019-04-02 00:00:00,4167.6,4167.6,4167.6,4167.6,0.03600995,2019-04-02 01:00:00
2019-04-02 01:00:00,4150.5,4150.5,4150.5,4150.5,0.13831592,2019-04-02 02:00:00
2019-04-02 03:00:00,4175.1,4183.7,4175.1,4183.7,1.57406546,2019-04-02 04:00:00
2019-04-02 04:00:00,4190.6,4772.7,4190.6,4641.1,168.20053833,2019-04-02 05:00:00
2019-04-02 05:00:00,4641.1,4912.4,4546.0,4670.2,30.56424787,2019-04-02 06:00:00
2019-04-02 06:00:00,4621.0,4706.5,4606.8,4667.0,11.05667375,2019-04-02 07:00:00
2019-04-02 07:00:00,4667.2,4677.5,4635.9,4638.7,0.77142282,2019-04-02 08:00:00
